"STATE__","BGN_DATE","BGN_TIME","TIME_ZONE","COUNTY","COUNTYNAME","STATE","EVTYPE","BGN_RANGE","BGN_AZI","BGN_LOCATI","END_DATE","END_TIME","COUNTY_END","COUNTYENDN","END_RANGE","END_AZI","END_LOCATI","LENGTH","WIDTH","F","MAG","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","WFO","STATEOFFIC","ZONENAMES","LATITUDE","LONGITUDE","LATITUDE_E","LONGITUDE_","REMARKS","REFNUM"
24.00,1/30/2000 0:00:00,"07:00:00 AM","EST",21.00,"MDZ021","MD","ICE STORM",0.00,,,1/30/2000 0:00:00,"11:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"AKQ","MARYLAND, South","DORCHESTER - DORCHESTER",0.00,0.00,0.00,0.00,"An ice storm affected portions of southern Maryland, including Dorchester county.  Freezing rain began during the morning hours and fell for most of the day, mixing with plain rain as warmer air streamed northward during the day.  Ice accumulations of up to one-quarter of an inch were reported.",392271.00
24.00,1/30/2000 0:00:00,"02:00:00 PM","EST",8.00,"MDZ008 - 012 - 015 - 019","MD","WINTER STORM",0.00,,,1/30/2000 0:00:00,"09:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"PHI","MARYLAND, Northeast","CECIL - CECIL - KENT - QUEEN ANNE'S - TALBOT",0.00,0.00,0.00,0.00,"A low pressure system developed in the western Gulf of Mexico during the day on the 28th. It slowly moved eastnortheast and by Sunday morning the 30th was located near Apalachicola, Florida, not too far from the location of the January 25th storm. Unlike the previous storm, this one tracked farther to the west and moved northeast along the Atlantic Seaboard. By the morning of the 31st, it was located near Boston, Massachusetts. There was less cold air present at the start of the storm, especially along the coastal plain.  Most of it was in the lowest layers of the atmosphere. Precipitation started as snow in Cecil County, briefly as snow in Kent County and as sleet and freezing rain farther south along the Eastern Shore. After about an inch or two of snow, precipitation changed to freezing rain and sleet in Cecil County around 6 p.m. EST. Warm air was moving in from the nearby Atlantic and changed the freezing rain to plain rain. This took the longest near  the Chesapeake Bay and northwest Cecil County. By 10 p.m. EST all precipitation had changed to plain rain. By then about one-quarter to one third of an inch of ice accrued on exposed surfaces. Untreated roadways were very treacherous and high traffic volume due to Super Bowl Sunday exacerbated the problems. Most of the reported accidents were in Cecil County as about 10 vehicles had spun into ditches.   ",392272.00
24.00,1/30/2000 0:00:00,"02:00:00 PM","EST",20.00,"MDZ020","MD","WINTRY MIX",0.00,,,1/30/2000 0:00:00,"06:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"PHI","MARYLAND, Northeast","CAROLINE - CAROLINE",0.00,0.00,0.00,0.00,"A low pressure system developed in the western Gulf of Mexico during the day on the 28th. It slowly moved eastnortheast and by Sunday morning the 30th was located near Apalachicola, Florida, not too far from the location of the January 25th storm. Unlike the previous storm, this one tracked farther to the west and moved northeast along the Atlantic Seaboard. By the morning of the 31st, it was located near Boston, Massachusetts. There was less cold air present at the start of the storm, especially along the coastal plain.  Most of it was in the lowest layers of the atmosphere. Precipitation started as snow in Cecil County, briefly as snow in Kent County and as sleet and freezing rain farther south along the Eastern Shore. After about an inch or two of snow, precipitation changed to freezing rain and sleet in Cecil County around 6 p.m. EST. Warm air was moving in from the nearby Atlantic and changed the freezing rain to plain rain. This took the longest near  the Chesapeake Bay and northwest Cecil County. By 10 p.m. EST all precipitation had changed to plain rain. By then about one-quarter to one third of an inch of ice accrued on exposed surfaces. Untreated roadways were very treacherous and high traffic volume due to Super Bowl Sunday exacerbated the problems. Most of the reported accidents were in Cecil County as about 10 vehicles had spun into ditches.   ",392273.00
24.00,2/3/2000 0:00:00,"02:00:00 PM","EST",8.00,"MDZ008","MD","SNOW",0.00,,,2/3/2000 0:00:00,"06:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"PHI","MARYLAND, Northeast","CECIL - CECIL",0.00,0.00,0.00,0.00,"A cold front that moved through the Middle Atlantic States during the night of the 3rd was preceded by a period of snow across northern sections of the Maryland Eastern Shore. Snow began falling during the mid afternoon hours and lingered into the early evening, coinciding with the evening commute home. Accumulations in Cecil County ranged between 1 and 3 inches, with the highest amount (3 inches) reported in Conowingo. Little, if any, snow fell farther south along the Maryland Eastern Shore. While accumulations were considerably lighter than what fell during the two largest snow storms during the second half of January, it coincided with the afternoon drive from school and the evening commute home. Untreated roads were slippery.",392274.00
24.00,2/12/2000 0:00:00,"10:00:00 AM","EST",17.00,"MDZ017","MD","WINTER WEATHER",0.00,,,2/12/2000 0:00:00,"05:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"LWX","MARYLAND, Central","ST. MARY'S - ST. MARY'S",0.00,0.00,0.00,0.00,"Low pressure moved from Tennessee to the North Carolina coast on the 12th, spreading light snow across extreme South Central Maryland from mid-morning through sunset.  Snowfall totals ranged from 2 to 3 inches across St. Mary's County.  ",392275.00
24.00,2/12/2000 0:00:00,"01:00:00 PM","EST",23.00,"MDZ023>025","MD","WINTER STORM",0.00,,,2/12/2000 0:00:00,"07:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"AKQ","MARYLAND, South","SOMERSET - SOMERSET - INLAND WORCESTER - MARYLAND BEACHES",0.00,0.00,0.00,0.00,"A low pressure system moving east from the Ohio valley spread mainly light snow, sleet, and freezing rain across the lower Maryland eastern shore. Total accumulations ranged from 1 to 2 inches. Warmer air moved in during the early evening and changed the precipitation over to rain.",392276.00
24.00,2/18/2000 0:00:00,"03:00:00 AM","EST",2.00,"MDZ002>003 - 005>006 - 009","MD","WINTER STORM",0.00,,,2/18/2000 0:00:00,"02:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"LWX","MARYLAND, Central","ALLEGANY - ALLEGANY - WASHINGTON - CARROLL - NORTHERN BALTIMORE - MONTGOMERY",0.00,0.00,0.00,0.00,"Low pressure tracked from the Mid-Mississippi Valley to Pennsylvania on the 18th, spreading a mixed bag of precipitation across Western and North Central Maryland.  Light snow spread into the area before dawn then changed to freezing rain by mid-morning.  The precipitation changed to rain across the area by early afternoon.  Several traffic accidents occurred on slippery roads, and minor delays were reported at Baltimore/Washington International Airport.  Ice accumulations included three quarters of an inch in Allegany County, one half inch in Washington County, between one quarter and one half inch in Carroll, Montgomery, and Northern Baltimore Counties; and less than one quarter inch in Frederick, Howard, Southern Baltimore, and Harford Counties. Snowfall amounts ranged from 1 to 3 inches.",392277.00
24.00,2/18/2000 0:00:00,"06:00:00 AM","EST",8.00,"MDZ008 - 012","MD","SNOW",0.00,,,2/18/2000 0:00:00,"12:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"PHI","MARYLAND, Northeast","CECIL - CECIL - KENT",0.00,0.00,0.00,0.00,"Snow spread across the Maryland Eastern Shore around 6 a.m. EST on Friday, February 18th.  It changed briefly to sleet and freezing rain before changing to plain rain by noon EST. The change to plain rain occurred the quickest in Caroline and Talbot Counties, but took until about noon EST along the Pennsylvania border in Cecil County. Accumulations prior to the changeover in Kent and Cecil Counties averaged between 2 and 3 inches. Farther south accumulations, if any, were generally an inch or less.  Untreated roadways were slippery during the morning.

The cause of the snow was a pair of low pressure systems that developed in the Southern Plains during the day on the 17th. By Friday morning the 18th, one low was in the central Ohio Valley, the other near Springfield, Missouri. A large high pressure system moved across the northern Middle Atlantic States and New England on the 17th and 18th and supplied a fresh supply of cold air. But the lows' storm track passed them through the Eastern Shore during the evening of the 18th and the morning of the 19th. The proximity of these lows and the counterclockwise circulations around them from the nearby Atlantic Ocean were enough to raise temperatures above the freezing mark.   ",392278.00
24.00,2/18/2000 0:00:00,"06:00:00 AM","EST",4.00,"MDZ004 - 007 - 010>011","MD","WINTER WEATHER",0.00,,,2/18/2000 0:00:00,"12:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"LWX","MARYLAND, Central","FREDERICK - FREDERICK - HARFORD - HOWARD - SOUTHERN BALTIMORE",0.00,0.00,0.00,0.00,"Low pressure tracked from the Mid-Mississippi Valley to Pennsylvania on the 18th, spreading a mixed bag of precipitation across Western and North Central Maryland.  Light snow spread into the area before dawn then changed to freezing rain by mid-morning.  The precipitation changed to rain across the area by early afternoon.  Several traffic accidents occurred on slippery roads, and minor delays were reported at Baltimore/Washington International Airport.  Ice accumulations included three quarters of an inch in Allegany County, one half inch in Washington County, between one quarter and one half inch in Carroll, Montgomery, and Northern Baltimore Counties; and less than one quarter inch in Frederick, Howard, Southern Baltimore, and Harford Counties. Snowfall amounts ranged from 1 to 3 inches.",392279.00
24.00,2/18/2000 0:00:00,"04:00:00 PM","EST",23.00,"GARRETT","MD","FLOOD",0.00,,"COUNTYWIDE",2/19/2000 0:00:00,"09:00:00 PM",0.00,,0.00,,"COUNTYWIDE",0.00,0.00,,0.00,0.00,0.00,20.00,"K",0.00,,"PBZ","MARYLAND, West",,0.00,0.00,0.00,0.00,"Heavy rains produced road flooding across much of the county.  In the Oakland area, water up to one foot deep was reported on some roads.  ",392280.00
24.00,3/8/2000 0:00:00,"08:00:00 AM","EST",2.00,"MDZ002>004 - 006 - 009>011 - 013>014 - 016>018","MD","UNSEASONABLY WARM",0.00,,,3/8/2000 0:00:00,"08:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"LWX","MARYLAND, Central","ALLEGANY - ALLEGANY - WASHINGTON - FREDERICK - NORTHERN BALTIMORE - MONTGOMERY - HOWARD - SOUTHERN BALTIMORE - PRINCE GEORGE'S - ANNE ARUNDEL - CHARLES - ST. MARY'S - CALVERT",0.00,0.00,0.00,0.00,"High pressure over the Eastern Seaboard and warm southerly winds on the 8th resulted in sunny skies and temperatures nearly 30 degrees above normal.  Baltimore/Washington International Airport reached a high temperature of 83 degrees, shattering the previous daily record by 8 degrees. Other high temperatures across Maryland included Hagerstown at 86 degrees, Mechanicsville at 85 degrees, Cumberland and Aberdeen at 84 degrees, Bethesda at 83 degrees, Owings Mills at 81 degrees, Smithsburg and Baltimore at 79 degrees, and Frostburg at 73 degrees. ",392281.00
24.00,3/8/2000 0:00:00,"10:00:00 AM","EST",8.00,"MDZ008 - 012 - 015 - 019>020","MD","UNSEASONABLY WARM",0.00,,,3/10/2000 0:00:00,"05:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"PHI","MARYLAND, Northeast","CECIL - CECIL - KENT - QUEEN ANNE'S - TALBOT - CAROLINE",0.00,0.00,0.00,0.00,"A large ridge of high pressure at both the surface and aloft covered the eastern half of the United States as the work week began on March 6th. This ridge remained nearly stationary across the Southeastern United States from the 7th through the 9th. A mild southwest flow that began the afternoon of the 6th became progressively warmer as the work week continued. This climaxed on the Maryland Eastern Shore on Wednesday the 8th as one of the warmest days so early in the calendar year. High temperatures reached into the lower 80s, breaking the daily high temperature records. Some high level cloudiness on the 9th prevented temperatures from reaching the 80s again, but many locations again set new record highs for the date.  A series of cold frontal passages on the 10th and a subsequent onshore flow on the weekend (11th and 12th) brought temperatures down to seasonal levels. The highest readings (all on the 8th) included 83 at both Easton (Talbot County) and the Baltimore-Washington International Airport.",392282.00
24.00,3/11/2000 0:00:00,"03:37:00 PM","EST",37.00,"ST. MARY'S","MD","HAIL",0.00,,"RIDGE",3/11/2000 0:00:00,"03:37:00 PM",0.00,,0.00,,"RIDGE",0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"LWX","MARYLAND, Central",,3807.00,7622.00,3807.00,7622.00,"Dime-sized hailScattered thunderstorms developed ahead of a cold front on the afternoon of the 11th.  Some storms produced hail, heavy downpours, and gusty winds. In St. Mary's County, dime-sized hail fell from a thunderstorm in Ridge at 3:37 PM.  Pea-sized hail was also reported at Temple Hills in Prince George's County and in Southern Anne Arundel County that afternoon.  After the cold front moved across the region on the night of the 11th, strong winds began.  Wind gusts over 30 MPH were common, especially in Western Maryland through the night.  By the morning of the 12th, the persistent strong winds toppled a home under construction in Frostburg. ",392283.00
24.00,3/12/2000 0:00:00,"07:00:00 AM","EST",1.00,"ALLEGANY","MD","STRONG WIND",0.00,,"FROSTBURG",3/12/2000 0:00:00,"07:00:00 AM",0.00,,0.00,,"FROSTBURG",0.00,0.00,,0.00,0.00,0.00,20.00,"K",0.00,,"LWX","MARYLAND, Central",,0.00,0.00,0.00,0.00,"Home under construction was damaged.Scattered thunderstorms developed ahead of a cold front on the afternoon of the 11th.  Some storms produced hail, heavy downpours, and gusty winds. In St. Mary's County, dime-sized hail fell from a thunderstorm in Ridge at 3:37 PM.  Pea-sized hail was also reported at Temple Hills in Prince George's County and in Southern Anne Arundel County that afternoon.  After the cold front moved across the region on the night of the 11th, strong winds began.  Wind gusts over 30 MPH were common, especially in Western Maryland through the night.  By the morning of the 12th, the persistent strong winds toppled a home under construction in Frostburg. ",392284.00
24.00,3/21/2000 0:00:00,"12:00:00 AM","EST",2.00,"MDZ002","MD","WINTER STORM",0.00,,,3/21/2000 0:00:00,"12:00:00 PM",0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"LWX","MARYLAND, Central","ALLEGANY - ALLEGANY",0.00,0.00,0.00,0.00,"Low pressure moved from the Ohio Valley on the 20th to the Mid-Atlantic region on the 21st.  East winds ahead of the system ushered moist air into the region directly from the Atlantic Ocean.  When the low passed through on the morning and afternoon of the 21st heavy rain fell east of the Blue Ridge Mountains.  Temperatures were cold enough in Allegany County that most of the precipitation fell in the form of snow.  Frostburg reported 6 inches of accumulation.  Rainfall amounts in Washington County included 2.67 inches in Smithsburg, 2.43 inches in Hagerstown, 2.31 inches in Sharpsburg, 1.90 inches in Williamsport, and 1.80 inches in Hancock.  The deluge of rain caused Beaver Creek to overflow onto Route 66 and Conococheague Creek to flood Wishard Road as it rose a half foot above flood stage.  In Frederick County, rainfall totals included 3.30 inches in Thurmont, 2.55 inches in Emmitsburg, 2.10 inches in Wolfsville, and 2.05 inches in Frederick.  Carroll Creek overflowed onto Gas House Pike and Israel Creek flooded Route 26.  The Monocacy River near Frederick rose to 16.4 feet, nearly 1.5 feet above flood stage, on the 22nd causing flood waters to affect the sewage treatment plant. 

In Carroll County, rainfall amounts included 2.57 inches in Finksburg, 2.52 inches in Sykesville, 2.41 inches in Millers, 2.37 inches in Manchester, 2.28 inches at Piney Run, and 2.25 inches in Westminister.  In Baltimore County, rainfall amounts included 3.16 inches in Pikesville, 2.77 inches in Owings Mills, 2.60 inches in Fullerton and Freeland, 2.31 inches in Parkton, 2.24 inches in Perry Hall, 2.16 inches in Cedermere, 2.04 inches in Freeland and Westview, 1.91 inches at the Maryland Science Center, 1.88 inches in Carroll Park, and 1.84 inches at Jones Falls.  In Harford County, rainfall totals included 4.41 inches in Aberdeen, 3.95 inches at Conwingo Dam, and 2.55 inches in Bel Air. Little North East Creek, North Creek, and Swan Creek overflowed their banks.  Rainfall totals for Howard and Montgomery Counties included 3.00 inches in Cooksville, 2.59 inches in Laurel, 2.52 inches in Gaithersburg, 2.46 inches in Waterloo and Olney, 2.44 inches in Lisbon, 2.40 inches in Washington Grove, 2.31 inches in Forest Glen, 2.30 inches in Potomac, 2.29 inches in Ellicott City, 2.00 inches in Elkridge, and 1.93 inches in Rockville. 

Rainfall amounts in Anne Arundel County included 3.69 inches in Annapolis, 3.00 inches at the Naval Academy, 2.26 inches in Lothian, 2.13 inches at Baltimore/Washington International Airport, 1.86 inches in Davidsonville, and 1.71 inches in Millersville.  Heavy rain saturated soil to the point that trees were felled. Downed trees were reported on Generals Highway, Saltzmann Road, across the community of Cypress Creek, and on the campus of St. John's College.  Flood waters closed parts of Patuxent Road, Brock Bridge Road, Ridge Road, Old Mill Road, and Governor's Bridge Road.  Flooded roadways were also reported in Glen Isle, Avalon Shores, Franklin Manor, Shady Side, and Triton Beach.  Rainfall totals in Prince George's County included 3.36 inches in Mitchellville, 3.12 inches at Brown Landfill, 2.96 inches in Bowie and District Heights, 2.88 inches in Greenbelt, 2.55 inches in South Bowie, 2.48 inches at Andrews Air Force Base, and 2.36 inches in Oxon Hill.  Rainfall reports across Calvert, Charles, and St. Mary's Counties included 2.06 inches in Bryans Road, 2.04 inches in Ridge, 2.00 inches in Waldorf, and 1.36 inches in Tall Timbers. 

",392285.00
24.00,3/21/2000 0:00:00,"08:00:00 AM","EST",5.00,"BALTIMORE","MD","HEAVY RAIN",0.00,,"COUNTYWIDE",3/21/2000 0:00:00,"04:00:00 PM",0.00,,0.00,,"COUNTYWIDE",0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"LWX","MARYLAND, Central",,0.00,0.00,0.00,0.00,"Low pressure moved from the Ohio Valley on the 20th to the Mid-Atlantic region on the 21st.  East winds ahead of the system ushered moist air into the region directly from the Atlantic Ocean.  When the low passed through on the morning and afternoon of the 21st heavy rain fell east of the Blue Ridge Mountains.  Temperatures were cold enough in Allegany County that most of the precipitation fell in the form of snow.  Frostburg reported 6 inches of accumulation.  Rainfall amounts in Washington County included 2.67 inches in Smithsburg, 2.43 inches in Hagerstown, 2.31 inches in Sharpsburg, 1.90 inches in Williamsport, and 1.80 inches in Hancock.  The deluge of rain caused Beaver Creek to overflow onto Route 66 and Conococheague Creek to flood Wishard Road as it rose a half foot above flood stage.  In Frederick County, rainfall totals included 3.30 inches in Thurmont, 2.55 inches in Emmitsburg, 2.10 inches in Wolfsville, and 2.05 inches in Frederick.  Carroll Creek overflowed onto Gas House Pike and Israel Creek flooded Route 26.  The Monocacy River near Frederick rose to 16.4 feet, nearly 1.5 feet above flood stage, on the 22nd causing flood waters to affect the sewage treatment plant. 

In Carroll County, rainfall amounts included 2.57 inches in Finksburg, 2.52 inches in Sykesville, 2.41 inches in Millers, 2.37 inches in Manchester, 2.28 inches at Piney Run, and 2.25 inches in Westminister.  In Baltimore County, rainfall amounts included 3.16 inches in Pikesville, 2.77 inches in Owings Mills, 2.60 inches in Fullerton and Freeland, 2.31 inches in Parkton, 2.24 inches in Perry Hall, 2.16 inches in Cedermere, 2.04 inches in Freeland and Westview, 1.91 inches at the Maryland Science Center, 1.88 inches in Carroll Park, and 1.84 inches at Jones Falls.  In Harford County, rainfall totals included 4.41 inches in Aberdeen, 3.95 inches at Conwingo Dam, and 2.55 inches in Bel Air. Little North East Creek, North Creek, and Swan Creek overflowed their banks.  Rainfall totals for Howard and Montgomery Counties included 3.00 inches in Cooksville, 2.59 inches in Laurel, 2.52 inches in Gaithersburg, 2.46 inches in Waterloo and Olney, 2.44 inches in Lisbon, 2.40 inches in Washington Grove, 2.31 inches in Forest Glen, 2.30 inches in Potomac, 2.29 inches in Ellicott City, 2.00 inches in Elkridge, and 1.93 inches in Rockville. 

Rainfall amounts in Anne Arundel County included 3.69 inches in Annapolis, 3.00 inches at the Naval Academy, 2.26 inches in Lothian, 2.13 inches at Baltimore/Washington International Airport, 1.86 inches in Davidsonville, and 1.71 inches in Millersville.  Heavy rain saturated soil to the point that trees were felled. Downed trees were reported on Generals Highway, Saltzmann Road, across the community of Cypress Creek, and on the campus of St. John's College.  Flood waters closed parts of Patuxent Road, Brock Bridge Road, Ridge Road, Old Mill Road, and Governor's Bridge Road.  Flooded roadways were also reported in Glen Isle, Avalon Shores, Franklin Manor, Shady Side, and Triton Beach.  Rainfall totals in Prince George's County included 3.36 inches in Mitchellville, 3.12 inches at Brown Landfill, 2.96 inches in Bowie and District Heights, 2.88 inches in Greenbelt, 2.55 inches in South Bowie, 2.48 inches at Andrews Air Force Base, and 2.36 inches in Oxon Hill.  Rainfall reports across Calvert, Charles, and St. Mary's Counties included 2.06 inches in Bryans Road, 2.04 inches in Ridge, 2.00 inches in Waldorf, and 1.36 inches in Tall Timbers. 

",392286.00
24.00,3/21/2000 0:00:00,"08:00:00 AM","EST",13.00,"CARROLL","MD","HEAVY RAIN",0.00,,"COUNTYWIDE",3/21/2000 0:00:00,"04:00:00 PM",0.00,,0.00,,"COUNTYWIDE",0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"LWX","MARYLAND, Central",,0.00,0.00,0.00,0.00,"Low pressure moved from the Ohio Valley on the 20th to the Mid-Atlantic region on the 21st.  East winds ahead of the system ushered moist air into the region directly from the Atlantic Ocean.  When the low passed through on the morning and afternoon of the 21st heavy rain fell east of the Blue Ridge Mountains.  Temperatures were cold enough in Allegany County that most of the precipitation fell in the form of snow.  Frostburg reported 6 inches of accumulation.  Rainfall amounts in Washington County included 2.67 inches in Smithsburg, 2.43 inches in Hagerstown, 2.31 inches in Sharpsburg, 1.90 inches in Williamsport, and 1.80 inches in Hancock.  The deluge of rain caused Beaver Creek to overflow onto Route 66 and Conococheague Creek to flood Wishard Road as it rose a half foot above flood stage.  In Frederick County, rainfall totals included 3.30 inches in Thurmont, 2.55 inches in Emmitsburg, 2.10 inches in Wolfsville, and 2.05 inches in Frederick.  Carroll Creek overflowed onto Gas House Pike and Israel Creek flooded Route 26.  The Monocacy River near Frederick rose to 16.4 feet, nearly 1.5 feet above flood stage, on the 22nd causing flood waters to affect the sewage treatment plant. 

In Carroll County, rainfall amounts included 2.57 inches in Finksburg, 2.52 inches in Sykesville, 2.41 inches in Millers, 2.37 inches in Manchester, 2.28 inches at Piney Run, and 2.25 inches in Westminister.  In Baltimore County, rainfall amounts included 3.16 inches in Pikesville, 2.77 inches in Owings Mills, 2.60 inches in Fullerton and Freeland, 2.31 inches in Parkton, 2.24 inches in Perry Hall, 2.16 inches in Cedermere, 2.04 inches in Freeland and Westview, 1.91 inches at the Maryland Science Center, 1.88 inches in Carroll Park, and 1.84 inches at Jones Falls.  In Harford County, rainfall totals included 4.41 inches in Aberdeen, 3.95 inches at Conwingo Dam, and 2.55 inches in Bel Air. Little North East Creek, North Creek, and Swan Creek overflowed their banks.  Rainfall totals for Howard and Montgomery Counties included 3.00 inches in Cooksville, 2.59 inches in Laurel, 2.52 inches in Gaithersburg, 2.46 inches in Waterloo and Olney, 2.44 inches in Lisbon, 2.40 inches in Washington Grove, 2.31 inches in Forest Glen, 2.30 inches in Potomac, 2.29 inches in Ellicott City, 2.00 inches in Elkridge, and 1.93 inches in Rockville. 

Rainfall amounts in Anne Arundel County included 3.69 inches in Annapolis, 3.00 inches at the Naval Academy, 2.26 inches in Lothian, 2.13 inches at Baltimore/Washington International Airport, 1.86 inches in Davidsonville, and 1.71 inches in Millersville.  Heavy rain saturated soil to the point that trees were felled. Downed trees were reported on Generals Highway, Saltzmann Road, across the community of Cypress Creek, and on the campus of St. John's College.  Flood waters closed parts of Patuxent Road, Brock Bridge Road, Ridge Road, Old Mill Road, and Governor's Bridge Road.  Flooded roadways were also reported in Glen Isle, Avalon Shores, Franklin Manor, Shady Side, and Triton Beach.  Rainfall totals in Prince George's County included 3.36 inches in Mitchellville, 3.12 inches at Brown Landfill, 2.96 inches in Bowie and District Heights, 2.88 inches in Greenbelt, 2.55 inches in South Bowie, 2.48 inches at Andrews Air Force Base, and 2.36 inches in Oxon Hill.  Rainfall reports across Calvert, Charles, and St. Mary's Counties included 2.06 inches in Bryans Road, 2.04 inches in Ridge, 2.00 inches in Waldorf, and 1.36 inches in Tall Timbers. 

",392287.00
24.00,3/21/2000 0:00:00,"08:00:00 AM","EST",17.00,"CHARLES","MD","HEAVY RAIN",0.00,,"COUNTYWIDE",3/21/2000 0:00:00,"04:00:00 PM",0.00,,0.00,,"COUNTYWIDE",0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"LWX","MARYLAND, Central",,0.00,0.00,0.00,0.00,"Low pressure moved from the Ohio Valley on the 20th to the Mid-Atlantic region on the 21st.  East winds ahead of the system ushered moist air into the region directly from the Atlantic Ocean.  When the low passed through on the morning and afternoon of the 21st heavy rain fell east of the Blue Ridge Mountains.  Temperatures were cold enough in Allegany County that most of the precipitation fell in the form of snow.  Frostburg reported 6 inches of accumulation.  Rainfall amounts in Washington County included 2.67 inches in Smithsburg, 2.43 inches in Hagerstown, 2.31 inches in Sharpsburg, 1.90 inches in Williamsport, and 1.80 inches in Hancock.  The deluge of rain caused Beaver Creek to overflow onto Route 66 and Conococheague Creek to flood Wishard Road as it rose a half foot above flood stage.  In Frederick County, rainfall totals included 3.30 inches in Thurmont, 2.55 inches in Emmitsburg, 2.10 inches in Wolfsville, and 2.05 inches in Frederick.  Carroll Creek overflowed onto Gas House Pike and Israel Creek flooded Route 26.  The Monocacy River near Frederick rose to 16.4 feet, nearly 1.5 feet above flood stage, on the 22nd causing flood waters to affect the sewage treatment plant. 

In Carroll County, rainfall amounts included 2.57 inches in Finksburg, 2.52 inches in Sykesville, 2.41 inches in Millers, 2.37 inches in Manchester, 2.28 inches at Piney Run, and 2.25 inches in Westminister.  In Baltimore County, rainfall amounts included 3.16 inches in Pikesville, 2.77 inches in Owings Mills, 2.60 inches in Fullerton and Freeland, 2.31 inches in Parkton, 2.24 inches in Perry Hall, 2.16 inches in Cedermere, 2.04 inches in Freeland and Westview, 1.91 inches at the Maryland Science Center, 1.88 inches in Carroll Park, and 1.84 inches at Jones Falls.  In Harford County, rainfall totals included 4.41 inches in Aberdeen, 3.95 inches at Conwingo Dam, and 2.55 inches in Bel Air. Little North East Creek, North Creek, and Swan Creek overflowed their banks.  Rainfall totals for Howard and Montgomery Counties included 3.00 inches in Cooksville, 2.59 inches in Laurel, 2.52 inches in Gaithersburg, 2.46 inches in Waterloo and Olney, 2.44 inches in Lisbon, 2.40 inches in Washington Grove, 2.31 inches in Forest Glen, 2.30 inches in Potomac, 2.29 inches in Ellicott City, 2.00 inches in Elkridge, and 1.93 inches in Rockville. 

Rainfall amounts in Anne Arundel County included 3.69 inches in Annapolis, 3.00 inches at the Naval Academy, 2.26 inches in Lothian, 2.13 inches at Baltimore/Washington International Airport, 1.86 inches in Davidsonville, and 1.71 inches in Millersville.  Heavy rain saturated soil to the point that trees were felled. Downed trees were reported on Generals Highway, Saltzmann Road, across the community of Cypress Creek, and on the campus of St. John's College.  Flood waters closed parts of Patuxent Road, Brock Bridge Road, Ridge Road, Old Mill Road, and Governor's Bridge Road.  Flooded roadways were also reported in Glen Isle, Avalon Shores, Franklin Manor, Shady Side, and Triton Beach.  Rainfall totals in Prince George's County included 3.36 inches in Mitchellville, 3.12 inches at Brown Landfill, 2.96 inches in Bowie and District Heights, 2.88 inches in Greenbelt, 2.55 inches in South Bowie, 2.48 inches at Andrews Air Force Base, and 2.36 inches in Oxon Hill.  Rainfall reports across Calvert, Charles, and St. Mary's Counties included 2.06 inches in Bryans Road, 2.04 inches in Ridge, 2.00 inches in Waldorf, and 1.36 inches in Tall Timbers. 

",392288.00
